question_id,question,retrieval_method,retrieved_ids,relevant_ids,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,ndcg@1,ndcg@3,ndcg@5,reference_answer,generated_answer,rouge_l,bertscore_f1,retrieval_latency,generation_latency,total_latency
11,What types of tokens can be used in GitHub API?,dense,"221_github_personal_access_tokens, 001_github_rest_overview, 224_github_token_scopes",003_github_rest_authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GitHub supports personal tokens, app tokens, and GITHUB_TOKEN.","Personal access tokens (PATs) are an alternative to passwords for authenticating to GitHub when using the API or command line.
GitHub supports two types: classic tokens and fine-grained tokens. Fine-grained tokens allow scoping permissions to specific repositories and resource types, reducing the blast radius if a token is leaked.
Classic tokens grant broad scopes such as repo, read:org, or workflow and apply across all repositories the user has access to.
Tokens should be treated like passwords: stored securely, rotated regularly, and never committed to source code. GitHub automatically revokes tokens detected in public repositories through secret scanning.",0.12844036697247707,0.8466860055923462,0.014610499958507717,1.5438781999982893,1.558488699956797
12,Why is it recommended to avoid unnecessary polling?,dense,"006_github_rest_best_practices_polling, 194_stackexchange_duplicate_detection, 051_http_caching",006_github_rest_best_practices_polling,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Polling should be avoided to reduce unnecessary API calls.,"The GitHub advises developers to avoid polling the API un necessarily.
Instead, it recommends using webhooks where possible so integrations can react to events without repeatedly
querying the same resources.",0.10256410256410256,0.878608763217926,0.009294299990870059,1.235748999984935,1.245043299975805
13,What does the answers endpoint return in Stack Exchange API?,dense,"016_stackexchange_answers_endpoint, 018_stackexchange_answer_type, 210_stackexchange_response_wrapper",016_stackexchange_answers_endpoint,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The answers endpoint returns undeleted answers.,"The /answers endpoint returns undeleted answers in the system.
It supports sorting by activity, creation date, or votes, which allows researchers to select strong candidate
answers for evaluation datasets.",0.34285714285714286,0.8890056014060974,0.01256840000860393,0.46687280002515763,0.47944120003376156
14,Why are some repository fields not visible to all users?,dense,"011_github_repository_permissions, 249_github_rest_api_users, 012_github_repository_contents",011_github_repository_permissions,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Some fields require higher permissions to be visible.,"Some repository fields require higher permissions to be visible.
For example, certain security-related information may only appear for repository administrators or organization
security managers.
Public resources can often be accessed without authentication.",0.3902439024390244,0.9221721291542053,0.025407299981452525,1.7788920999737456,1.8042993999551982
15,What is the role of query parameters in API requests?,dense,"196_stackexchange_custom_filters, 031_openapi_paths, 195_stackexchange_request_id",002_github_rest_getting_started,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Query parameters provide additional information for requests.,"Instead of retrieving all available fields some APIs allow applications to select only the data they need. Which helps
to improve communication efficiency between the application and the server and reduce response times.
To specify the required fields and pass them with requests the developers can create custom filters.
This approach helps reduce network consumption and speed up response times, especially when handling large amounts of data.",0.02702702702702703,0.8690069913864136,0.010608599986881018,2.2683768999995664,2.2789854999864474
16,What is Docker and what problem does it solve?,dense,"019_docker_overview, 021_docker_containers, 020_docker_images",019_docker_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Docker is an open platform for packaging and running applications in isolated containers.,"Docker is an open platform for developing, shipping, and running applications inside
isolated environments called containers. Containers package code and all dependencies
together, ensuring consistent behavior across different machines and environments.
Docker provides a daemon, a CLI client, and a registry (Docker Hub) for managing
container images and workloads. It is widely used in DevOps pipelines to streamline
deployment and infrastructure management.",0.29333333333333333,0.898831844329834,0.010663599998224527,1.4093566000228748,1.4200202000210993
17,How is a Docker image built and what makes it reusable?,dense,"020_docker_images, 286_containerisation_best_practices, 021_docker_containers",020_docker_images,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Docker images are built from a Dockerfile and are layered and reusable across environments.,"A Docker image is a read-only template used to create containers. Images are built
from a Dockerfile, which defines the base operating system, dependencies, and
application code to include. Images are layered, meaning each instruction in a
Dockerfile adds a new layer on top of the previous one. Docker Hub and other
registries allow images to be shared and reused across teams and environments.",0.32911392405063294,0.8909360766410828,0.012544400000479072,5.857541200006381,5.87008560000686
18,What makes containers isolated from each other?,dense,"021_docker_containers, 286_containerisation_best_practices, 019_docker_overview",021_docker_containers,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Containers are isolated using Linux namespaces and cgroups.,"A Docker container is a runnable instance of a Docker image. Containers are isolated
from each other and from the host system using Linux namespaces and cgroups. They can
be started, stopped, moved, and deleted independently of other containers. Multiple
containers can run on the same host without interfering with each other's dependencies
or runtime configurations.",0.24615384615384614,0.894563615322113,0.011125700024422258,0.9601054000086151,0.9712311000330374
19,How do containers communicate with each other in Docker?,dense,"021_docker_containers, 022_docker_networking, 019_docker_overview",022_docker_networking,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,"Containers communicate via Docker networks, including the default bridge network and custom networks with DNS-based discovery.","A Docker container is a runnable instance of a Docker image. Containers are isolated
from each other and from the host system using Linux namespaces and cgroups. They can
be started, stopped, moved, and deleted independently of other containers. Multiple
containers can run on the same host without interfering with each other's dependencies
or runtime configurations.",0.13513513513513511,0.8463190197944641,0.016536600014660507,3.079294499999378,3.0958311000140384
20,What does it mean that HTTP is stateless?,dense,"023_http_overview, 038_rest_architectural_constraints, 209_stackexchange_http_compression_headers",023_http_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Stateless means no session information is retained between requests on the server.,"HTTP (Hypertext Transfer Protocol) is the foundation of data communication on the
web and follows a client-server model where clients send requests and servers return
responses. It is a stateless, application-layer protocol, meaning no session
information is retained between requests by default. HTTP defines request methods,
status codes, and headers that govern how resources are fetched and transmitted.
HTTPS is the secure version of HTTP, using TLS to encrypt traffic between client
and server.",0.25,0.8745787143707275,0.008795599977020174,2.444519999960903,2.4533155999379233
21,What is the difference between PUT and PATCH in HTTP?,dense,"024_http_methods, 008_github_rest_best_practices_mutative_requests, 023_http_overview",024_http_methods,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,PUT replaces a resource entirely while PATCH applies partial modifications.,"HTTP defines several request methods that indicate the desired action for a given
resource. GET retrieves data without modifying server state, while POST submits data
to create or process a resource. PUT replaces a resource entirely, PATCH applies
partial modifications, and DELETE removes a resource. Idempotent methods such as GET,
PUT, and DELETE produce the same result regardless of how many times they are called.",0.24,0.8769235610961914,0.013344999984838068,2.7611562000238337,2.7745012000086717
22,What does a 404 status code mean?,dense,"025_http_status_codes, 049_rest_api_error_responses, 193_stackexchange_request_retry",025_http_status_codes,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,A 404 status code means the requested resource was not found.,"HTTP status codes are three-digit numbers returned by a server to indicate the result
of a request. Codes in the 2xx range indicate success, with 200 OK being the most
common. The 3xx range is used for redirections, 4xx for client errors such as 404
Not Found and 401 Unauthorized, and 5xx for server-side errors. Status codes help
clients understand whether a request succeeded and what follow-up action to take.",0.14285714285714285,0.8520932793617249,0.01282479998189956,1.0432285999995656,1.0560533999814652
23,Why are HTTP headers important for API communication?,dense,"026_http_headers, 209_stackexchange_http_compression_headers, 051_http_caching",026_http_headers,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"HTTP headers convey metadata about requests and responses including content type, authentication, and caching.","HTTP headers are key-value pairs sent in both requests and responses to convey metadata
about the message. Request headers can specify accepted content types, authentication
credentials, and caching preferences. Response headers provide information such as
content type, content length, and cache control directives. Headers play a central
role in content negotiation, authentication, and cross-origin resource sharing (CORS).",0.32876712328767127,0.8948480486869812,0.014629700046498328,3.58111899998039,3.5957487000268884
24,Who created Git and why was it built?,dense,"027_git_overview, 101_github_get_started_overview, 029_git_remote_repositories",027_git_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Git was created by Linus Torvalds in 2005 as a distributed version control system.,"Git is a distributed version control system designed for tracking changes in source
code during software development. Unlike centralized systems, every Git repository
contains the full project history, enabling offline work and fast branching. Git was
created by Linus Torvalds in 2005 and is now the most widely used version control
system in the world. It forms the foundation of hosting platforms such as GitHub,
GitLab, and Bitbucket.",0.2682926829268293,0.9016441702842712,0.013782299996819347,1.7694846999947913,1.7832669999916106
25,Why are branches in Git considered cheap to create?,dense,"028_git_branching, 227_git_workflows, 027_git_overview",028_git_branching,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Branches in Git are lightweight pointers to commits and are fast to create and switch between.,"Branching in Git allows developers to diverge from the main line of development and
work independently without affecting other branches. A branch is a lightweight movable
pointer to a specific commit in the repository history. Feature branches are commonly
used to isolate new work, which is then merged back into the main branch via pull
requests or merge commits. Branches in Git are cheap to create and fast to switch
between.",0.2988505747126437,0.8902614712715149,0.010622700036037713,1.6353488999884576,1.6459716000244953
26,What is the difference between git fetch and git pull?,dense,"029_git_remote_repositories, 043_github_pull_requests, 027_git_overview",029_git_remote_repositories,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Fetching brings remote changes locally without merging, while pulling fetches and merges in one step.","Remote repositories in Git are versions of a project hosted on a server or network
location. The git remote command manages connections to these remote repositories,
and origin is the conventional name for the primary remote. Fetching and pulling bring
changes from a remote into the local repository, while pushing uploads local commits
to the remote. Remote-tracking branches such as origin/main reflect the last known
state of a remote branch.",0.11494252873563217,0.8470819592475891,0.00970310001866892,3.123509600001853,3.133212700020522
27,What is the OpenAPI Specification used for?,dense,"030_openapi_overview, 031_openapi_paths, 032_openapi_components",030_openapi_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The OpenAPI Specification describes HTTP API capabilities in a language-agnostic way for both humans and machines.,"The OpenAPI Specification (OAS) is a standard, language-agnostic interface description
for HTTP APIs. It allows both humans and machines to understand the capabilities of a
service without accessing source code or network traffic. An OpenAPI document describes
available endpoints, request and response formats, authentication methods, and more.
Tools such as Swagger UI can generate interactive documentation directly from an
OpenAPI document.",0.2784810126582279,0.8924884796142578,0.009685500001069158,2.346952699997928,2.356638199998997
28,How are API endpoints described in an OpenAPI document?,dense,"031_openapi_paths, 030_openapi_overview, 296_api_documentation_practices",031_openapi_paths,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,API endpoints are described in the paths object with operations per HTTP method including parameters and responses.,"In an OpenAPI document, the paths object defines the available API endpoints and the
HTTP operations supported at each path. Each path item can contain operations for
methods such as GET, POST, PUT, DELETE, and PATCH. Operations include descriptions of
parameters, request bodies, expected responses, and security requirements. Path
parameters, query parameters, and header parameters are all described inline within
each operation definition.",0.22499999999999998,0.8767573833465576,0.01276420004433021,1.5472986999666318,1.560062900010962
29,How does using components in OpenAPI reduce duplication?,dense,"032_openapi_components, 031_openapi_paths, 030_openapi_overview",032_openapi_components,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The components section holds reusable definitions referenced via $ref to avoid repetition across the specification.,"The components section of an OpenAPI document provides reusable definitions for schemas,
parameters, responses, request bodies, and security schemes. References to components
are made using the $ref keyword, which avoids repeating the same definition throughout
the document. Centralizing definitions in components improves consistency and reduces
duplication across a large API specification. Schemas defined in components typically
follow the JSON Schema standard.",0.23684210526315788,0.8951095938682556,0.011899500037543476,3.9517168999882415,3.963616400025785
30,How do you send a GET request using the Python requests library?,dense,"033_python_requests_library, 034_python_json_module, 069_python_logging_module",033_python_requests_library,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Use requests.get() with the URL and optionally parameters and headers to send a GET request.,"The requests library is the most widely used HTTP client library for Python and
simplifies making HTTP requests compared to the built-in urllib module. It provides
methods such as requests.get(), requests.post(), and requests.put() that correspond
to HTTP methods. Response objects expose the status code, headers, and body, and can
be decoded as JSON using response.json(). The library supports authentication,
sessions, timeouts, and SSL verification out of the box.",0.1348314606741573,0.8526344299316406,0.01009409996913746,5.291363700001966,5.301457799971104
31,How can you read a JSON file in Python?,dense,"034_python_json_module, 256_python_file_io, 033_python_requests_library",034_python_json_module,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Use json.load() with an open file object or json.loads() with a JSON string to parse JSON in Python.,"Python's built-in json module provides functions for encoding and decoding JSON data.
The json.dumps() function serializes a Python object to a JSON-formatted string, while
json.loads() parses a JSON string into a Python object. The json.dump() and json.load()
functions work with file objects for reading and writing JSON files directly. Custom
serialization of non-standard types can be handled through the default parameter of
json.dumps().",0.1739130434782609,0.8881995677947998,0.00953999999910593,6.124476500030141,6.134016500029247
32,Why should each Python project use its own virtual environment?,dense,"035_python_virtual_environments, 092_environment_variables, 286_containerisation_best_practices",035_python_virtual_environments,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Virtual environments prevent dependency conflicts by giving each project its own isolated Python installation.,"Python virtual environments allow developers to create isolated Python installations for
individual projects. The built-in venv module creates a directory containing a copy of
the Python interpreter and a separate site-packages folder, independent of the system
installation. This prevents dependency conflicts between projects that require different
versions of the same library. Virtual environments are activated via a shell script and
deactivated with the deactivate command.",0.14814814814814814,0.8790296316146851,0.010071399970911443,1.3227616000222042,1.3328329999931157
33,What is npm and what is it used for?,dense,"036_npm_overview, 037_npm_package_json, 046_semantic_versioning_overview",036_npm_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,npm is the default package manager for Node.js used for installing and managing JavaScript packages.,"npm (Node Package Manager) is the default package manager for the Node.js runtime
environment and hosts the world's largest software registry. It provides a CLI for
installing, publishing, and managing JavaScript packages. The npm install command
downloads packages and records them in package.json and package-lock.json files. npm
scripts allow developers to define and run build, test, and development commands
directly from the command line.",0.3529411764705882,0.898323118686676,0.02353349997429177,1.9716430000262335,1.9951765000005253
34,What information does a package.json file contain?,dense,"037_npm_package_json, 034_python_json_module, 079_python_packaging",037_npm_package_json,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"package.json contains project metadata, dependencies, devDependencies, scripts, and the main entry point.","The package.json file is the manifest for a Node.js project and is required by npm to
manage dependencies and scripts. It records project metadata such as name, version,
description, and license, as well as the project's dependencies and devDependencies.
The scripts field defines command aliases that can be run with npm run, such as start,
test, and build. The main field specifies the entry point of the package when it is
imported by other modules.",0.2637362637362637,0.8860174417495728,0.00941699999384582,2.193429999984801,2.2028469999786466
35,What does statelessness mean as a REST constraint?,dense,"038_rest_architectural_constraints, 213_stackexchange_backoff, 193_stackexchange_request_retry",038_rest_architectural_constraints,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Statelessness means each REST request must contain all information needed to process it with no server-side session state.,"REST (Representational State Transfer) is an architectural style for distributed
hypermedia systems, defined by Roy Fielding in his 2000 doctoral dissertation. The
six guiding constraints of REST are: client-server separation, statelessness,
cacheability, uniform interface, layered system, and code on demand (optional).
Statelessness means each request must contain all information needed to process it,
with no session state stored on the server between requests. A uniform interface,
including resource identification via URIs and the use of standard HTTP methods, is
central to RESTful API design.",0.30769230769230765,0.8800492882728577,0.01366639998741448,1.3689806999755092,1.3826470999629237
36,What events can trigger a GitHub Actions workflow?,dense,"041_github_actions_triggers, 192_github_packages_trigger, 040_github_actions_workflow_syntax",041_github_actions_triggers,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Workflows can be triggered by push, pull_request, schedule, workflow_dispatch, and workflow_call events.","GitHub Actions workflows are triggered by events defined in the on field of a workflow
file. Common triggers include push and pull_request for code changes, schedule for
cron-based automation, and workflow_dispatch for manual triggering via the GitHub UI.
Filters such as branches and paths narrow which events actually trigger a workflow. The
workflow_call trigger allows a workflow to be reused by other workflows within the same
or different repositories.",0.2727272727272727,0.8861152529716492,0.011692499974742532,1.9081040999735706,1.919796599948313
37,How is a GitHub Actions workflow file structured?,dense,"040_github_actions_workflow_syntax, 041_github_actions_triggers, 039_github_actions_overview",040_github_actions_workflow_syntax,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Workflow files use top-level YAML keys name, on, env, and jobs, where each job has a runs-on value and a steps list.","A GitHub Actions workflow file is written in YAML and defines the automation that runs
in response to specified events. The top-level keys include name, on (triggers), env
(environment variables), and jobs. Each job specifies a runs-on value to select the
runner and contains a steps list of individual actions or shell commands. Steps can use
pre-built community actions from the GitHub Marketplace via the uses keyword, or run
arbitrary shell scripts using the run keyword.",0.3883495145631068,0.884172260761261,0.012126600020565093,3.9989250000217,4.011051600042265
38,How does GitHub verify that a webhook payload is authentic?,dense,"245_github_webhook_hmac_verification, 044_github_webhooks_overview, 244_github_webhook_payload_structure",044_github_webhooks_overview,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,GitHub computes an HMAC-SHA256 signature of the payload and includes it in a header for the receiver to validate.,"GitHub signs webhook payloads with an HMAC-SHA256 signature so that receivers can verify the payload originated from GitHub and was not tampered with in transit.
When a webhook secret is configured, GitHub computes the HMAC of the raw request body using the secret as the key and includes the result in the X-Hub-Signature-256 header in the format sha256=<hex_digest>.
The receiving server must recompute the HMAC using the same secret and compare it to the header value using a constant-time comparison function to prevent timing attacks. Requests where the signature does not match should be rejected with a 400 or 403 status.
Webhook secrets should be long, random strings stored securely in environment variables and rotated periodically. Skipping signature verification opens the endpoint to spoofed events that could trigger unintended actions such as deployments or database changes.",0.17177914110429449,0.8761951923370361,0.015377400035504252,2.023241799965035,2.0386192000005394
39,When should the major version number be incremented in Semantic Versioning?,dense,"046_semantic_versioning_overview, 048_rest_api_versioning, 066_git_tags_releases",046_semantic_versioning_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The major version is incremented when a breaking change incompatible with the previous API is introduced.,"Semantic Versioning (SemVer) is a versioning convention that assigns version numbers in
the format MAJOR.MINOR.PATCH to software releases. A MAJOR version increment signals a
breaking change incompatible with the previous API, a MINOR increment adds functionality
in a backward-compatible manner, and a PATCH increment indicates backward-compatible bug
fixes. Pre-release identifiers and build metadata can be appended after a hyphen or plus
sign respectively. SemVer provides a shared contract between package authors and
consumers, making it possible to manage dependency upgrades predictably.",0.2352941176470588,0.8604607582092285,0.012042700021993369,1.2196631000260822,1.2317058000480756
40,What naming convention should REST API resource paths follow?,dense,"047_rest_api_resource_naming, 031_openapi_paths, 038_rest_architectural_constraints",047_rest_api_resource_naming,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Use plural nouns for collections and unique identifiers for individual resources, with nesting limited to two levels.","RESTful API design guidelines recommend using nouns rather than verbs in resource URIs
and structuring paths to reflect resource hierarchies. Collections should be named with
plural nouns such as /users, and individual resources should be identified by a unique
identifier in the path such as /users/42. Nesting paths such as /users/42/posts should
reflect a clear ownership relationship but should not exceed two levels to maintain
readability. Query parameters should be used for filtering, sorting, and pagination
rather than embedding these concerns in the path.",0.17307692307692307,0.8625765442848206,0.0334277999936603,1.2580862999893725,1.2915140999830328
41,How should a REST API communicate errors to clients?,dense,"097_error_handling_best_practices, 049_rest_api_error_responses, 198_stackexchange_api_errors",049_rest_api_error_responses,0.0,0.3333333333333333,0.2,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,Return an appropriate 4xx or 5xx status code with a structured body containing a machine-readable code and a human-readable message.,"Robust error handling ensures that a software system behaves predictably when something
goes wrong and provides enough information to diagnose and fix the problem. Errors should
be caught at the appropriate level of abstraction: low-level I/O errors should be
translated into domain-specific exceptions before they propagate to the API layer. APIs
should return structured error responses with consistent formats rather than leaking
internal implementation details or stack traces to clients. Errors should be logged with
sufficient context, including request identifiers, to enable correlation across
distributed systems.",0.05405405405405405,0.818793773651123,0.01130449998890981,2.6243066999595612,2.635611199948471
42,Why is cursor-based pagination preferred over offset-based for large datasets?,dense,"050_rest_api_pagination, 290_github_graphql_pagination, 285_nosql_databases_overview",050_rest_api_pagination,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Cursor-based pagination uses an opaque token instead of offsets, giving stable results when items are inserted or deleted.","REST APIs that return collections of resources typically implement pagination to limit
response size and reduce server load. Common strategies include offset-based pagination
using page and per_page query parameters, cursor-based pagination using an opaque cursor
token, and keyset-based pagination. The GitHub REST API uses Link headers with rel values
of next, prev, first, and last to communicate pagination navigation. Cursor-based
pagination is generally preferred over offset-based for large or frequently updated
datasets because it provides stable results as items are inserted or deleted.",0.2962962962962963,0.8787181377410889,0.01217130001168698,1.950986300013028,1.963157600024715
43,How does the ETag header help avoid unnecessary data transfer?,dense,"051_http_caching, 026_http_headers, 209_stackexchange_http_compression_headers",051_http_caching,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Clients send the ETag value in If-None-Match; if unchanged the server returns 304 Not Modified without resending the body.,"HTTP caching reduces server load and improves response times by storing copies of
responses and serving them for subsequent equivalent requests. The Cache-Control header
is the primary mechanism for controlling caching behavior, with directives such as
max-age, no-cache, no-store, and public or private. The ETag response header provides
a validator that clients send in If-None-Match request headers to perform conditional
requests, allowing the server to return 304 Not Modified when the resource has not
changed. Proper cache configuration is critical for API performance, especially for
read-heavy endpoints with infrequently changing data.",0.2184873949579832,0.8578187227249146,0.010330100019928068,2.901028699998278,2.9113588000182062
